avaliacao_id,data_avaliacao,reavaliacao,historico_de_avaliacoes,grupo_nome,categoria_risco,nome_cientifico,grupo_taxonomico
305,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
306,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
307,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
308,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,CR,,
309,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
310,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,VU,,
311,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,Pseudoxandra borbensis,Angiospermas
312,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,Pseudoxandra duckei,Angiospermas
313,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,Pseudoxandra obscurinervis,Angiospermas
314,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,Pseudoxandra pilosa,Angiospermas
315,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,Pseudoxandra rionegrensis,Angiospermas
316,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
317,2018,Sim,Reavaliada: Mudou para categoria MENOS restritiva; Continuou em P443 em categoria ameaçada,Angiospermas,EN,,
318,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
319,2019,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,EN,,
320,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
321,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
322,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,CR,,
323,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,Unonopsis duckei,Angiospermas
324,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,Unonopsis heterotricha,Angiospermas
325,2018,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,EN,,
326,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,CR,,
327,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
328,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
329,2019,Sim - Não Ameaçadas LV 2013,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,VU,,
330,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,Xylopia calophylla,Angiospermas
331,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
332,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,VU,,
333,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
334,2019,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,Xylopia longicuspis,Angiospermas
335,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
336,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
337,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,VU,Xylopia trichostemon,Angiospermas
338,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,Xylopia uniflora,Angiospermas
339,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,Xylopia xylantha,Angiospermas
340,2015,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Briófitas,DD,,
341,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
342,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
343,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
344,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
345,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
346,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
347,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
348,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
349,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
350,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,VU,,
351,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
352,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
353,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
354,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
355,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
356,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
357,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
358,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
359,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
360,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
361,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
362,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
363,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
364,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,Ambelania duckei,Angiospermas
365,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
366,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
367,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
368,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
369,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,Aspidosperma auriculatum,Angiospermas
370,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
371,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
372,2019,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
373,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
374,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
375,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
376,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
377,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
378,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
379,2019,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
380,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
381,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
382,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,Aspidosperma huberianum,Angiospermas
383,2019,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,NT,,
384,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,Aspidosperma inundatum,Angiospermas
385,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
386,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
387,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
388,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
389,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,Aspidosperma obscurinervium,Angiospermas
390,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
391,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
392,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
393,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
394,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
395,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
396,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,NT,,
397,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
398,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
399,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,Aspidosperma salgadense,Angiospermas
400,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
401,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,Aspidosperma spruceanum,Angiospermas
402,2019,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
403,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
404,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
405,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
406,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
407,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
408,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
409,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
410,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
411,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
412,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
413,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
414,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
415,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
416,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
417,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
418,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
419,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
420,2018,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,EN,,
421,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
422,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
423,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
424,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
425,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,Geissospermum urceolatum,Angiospermas
426,2018,Sim,Reavaliada: Mudou para categoria MENOS restritiva; Continuou em P443 em categoria ameaçada,Angiospermas,EN,,
427,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
428,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
429,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
430,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
431,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
432,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
433,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
434,2019,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
435,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,Lacmellea floribunda,Angiospermas
436,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,Lacmellea gracilis,Angiospermas
437,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
438,2019,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
439,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
440,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
441,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
442,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,Malouetia amazonica,Angiospermas
443,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,Malouetia amplexicaulis,Angiospermas
444,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,Malouetia aquatica,Angiospermas
445,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
446,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,Malouetia gracillima,Angiospermas
447,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,Malouetia lata,Angiospermas
448,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,Malouetia nitida,Angiospermas
449,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
450,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
451,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
452,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
453,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
454,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
455,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
456,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
457,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
458,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
459,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
460,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
461,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
462,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
463,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
464,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
465,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
466,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
467,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
468,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
469,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
470,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
471,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
472,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
473,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
474,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
475,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
476,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
477,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
478,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
479,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,Molongum zschokkeiforme,Angiospermas
480,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
481,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,VU,,
482,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
483,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
484,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
485,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
486,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
487,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
488,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
489,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
490,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
491,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
492,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,CR,,
493,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
494,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
495,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
496,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
497,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
498,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
499,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
500,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
501,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
502,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
503,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,Parahancornia amara,Angiospermas
504,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,Parahancornia krukovii,Angiospermas
505,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
506,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
507,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
508,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
509,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
510,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
511,2019,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,NT,,
512,2019,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
513,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,Rauvolfia pentaphylla,Angiospermas
514,2019,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
515,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
516,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
517,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,Spongiosperma longilobum,Angiospermas
518,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,Tabernaemontana brasiliensis,Angiospermas
519,2019,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,EN,Tabernaemontana cumata,Angiospermas
520,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,Tabernaemontana muricata,Angiospermas
521,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
522,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
523,2019,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,NT,,
524,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
525,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,Cathedra paraensis,Angiospermas
526,2019,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
527,2019,Sim,Reavaliada: Mudou para categoria MENOS restritiva; Continuou em P443 em categoria ameaçada,Angiospermas,EN,,
528,2019,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
529,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
530,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,VU,,
531,2019,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
532,2019,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
533,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
534,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
535,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
536,2019,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
537,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
538,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
539,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
540,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,Ilex petiolaris,Angiospermas
541,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
542,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,CR*,,
543,2019,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
544,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,VU,,
545,2019,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
546,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
547,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
548,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
549,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
550,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
551,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
